source_path,destination_path,git_blob_sha,disposition,reason,category,boundary_cleanup
"models/common/modules/attention/attention_1d.py","src/tt_transformers/modules/attention/attention_1d.py","0170f2cd382eb48267c26aa66f023b80648699a2","renamed","Mechanical move of reusable non-MoE module into the canonical package namespace. Phase 3 must remove or replace its TTTv1 from_model_args/Mode/model-config/RoPE bridge explicitly.","production_modules","true"
"models/common/modules/embedding/embedding_1d.py","src/tt_transformers/modules/embedding/embedding_1d.py","37940e756c1edc7e896a66289641bcdab44632db","renamed","Mechanical move of reusable non-MoE module into the canonical package namespace. Phase 3 must remove or replace its TTTv1 from_model_args/Mode/model-config/RoPE bridge explicitly.","production_modules","true"
"models/common/modules/lazy_buffer.py","src/tt_transformers/modules/lazy_buffer.py","b01f4aec40973087ef4148e83edef5e68bd173d1","renamed","Mechanical move of reusable non-MoE module into the canonical package namespace.","production_modules","false"
"models/common/modules/lazy_weight.py","src/tt_transformers/modules/lazy_weight.py","5bf526f7debedac8e8c5541441d73cdc6a20ffa1","renamed","Mechanical move of reusable non-MoE module into the canonical package namespace.","production_modules","false"
"models/common/modules/lm_head/lm_head_1d.py","src/tt_transformers/modules/lm_head/lm_head_1d.py","235a584bd257eb2a67a9173b0d4f19555bf429c1","renamed","Mechanical move of reusable non-MoE module into the canonical package namespace. Phase 3 must remove or replace its TTTv1 from_model_args/Mode/model-config/RoPE bridge explicitly.","production_modules","true"
"models/common/modules/mlp/mlp_1d.py","src/tt_transformers/modules/mlp/mlp_1d.py","87570219df81d10f956e957dea1323fae867ba24","renamed","Mechanical move of reusable non-MoE module into the canonical package namespace. Phase 3 must remove or replace its TTTv1 from_model_args/Mode/model-config/RoPE bridge explicitly.","production_modules","true"
"models/common/modules/mlp/mlp_2d.py","src/tt_transformers/modules/mlp/mlp_2d.py","edc156730ff7bf918b2c0d56f4590f66218adba1","renamed","Mechanical move of reusable non-MoE module into the canonical package namespace. Phase 3 must remove or replace its TTTv1 from_model_args/Mode/model-config/RoPE bridge explicitly.","production_modules","true"
"models/common/modules/moe/configs/deepseek_ocr.yaml","","2746f299071e645223bbef5e397b896631f2e6f4","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/configs/deepseek_v3_single_glx.yaml","","40ef1f9e2c42a633ff6b3766f4a3288546cb0c53","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/configs/deepseek_v3.yaml","","1bd9aad3a49dc3da83cbc4c805a3540054e2e2cf","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/configs/deepseek_v4_flash.yaml","","e762bf38fa0c12f53494784a449fb1e2fe299a70","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/configs/deepseek_v4_pro.yaml","","de8850f50bbeee95db1c5d64cc486a11697680ed","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/configs/gemma_4_26b.yaml","","1acff6e680f143d68dd2979410f814bb6015d683","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/configs/glm_47.yaml","","00e30c82a2c94585adcf600804f102a160829c16","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/configs/glm5.yaml","","d6a65510e7063adf333d689abedaa7059b61d593","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/configs/gpt_oss.yaml","","27a81a4d0de0c4b937317b1fedc15b4b60880e64","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/configs/kimi_k25.yaml","","c036da426b13f9a5cfa1081c3fc01cfb8b246c84","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/configs/ling_1t.yaml","","b6d89b509d63b12c33db01a8887fcfc4d2d1f5a5","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/configs/mistral_large_3.yaml","","fcd84b4396b6002fa2184016849dac3b619ae449","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/configs/models_table.md","","087bd6b2d7a5925cb8b4eb6b9a5aa28b233b3991","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/configs/qwen3_235b.yaml","","4d38b453725417b664efe4ee25f26d93b6a66802","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/configs/qwen3_omni_talker.yaml","","3fb108debd1b43c8e581904561ea39ba2954154e","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/configs/qwen3_omni_thinker.yaml","","ad41ced0e7e19ff306400a6983680e72aad4c18f","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/configs/qwen35_35b.yaml","","2ade4eb4a5ef86ffdb44bff07436699d35e9b9c3","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/configs/qwen35_397b.yaml","","361e892bc881e96627631617860e9b564a132dba","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/tt_moe_decode_config_schemas.py","","7823d11abc66de08e87f0a7de8947b6a2cf9d09b","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/tt_moe_decode_config.py","","47649d830f84f57a99e40bb2afcda072bfb07b71","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/tt_moe_decode.py","","184d7ba9977f887b7d41090dc9921d2634ee6a1d","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/tt_moe_gate_config.py","","775647a2c119273e863d364508310142fe4497f0","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/moe/tt_moe_gate.py","","0a9651048ec4d28f0981a1ced86faabccf75a7a4","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/modules/README.md","src/tt_transformers/modules/README.md","117f5daf847f465091a1acc993c6f93fbfb404bd","renamed","Move reusable-module documentation with the installed module tree and rewrite old namespace examples.","production_documentation","true"
"models/common/modules/rmsnorm/rmsnorm_1d.py","src/tt_transformers/modules/rmsnorm/rmsnorm_1d.py","32e482f531dc50ad4e3210c70ac27ab0be7027a2","renamed","Mechanical move of reusable non-MoE module into the canonical package namespace. Phase 3 must remove or replace its TTTv1 from_model_args/Mode/model-config/RoPE bridge explicitly.","production_modules","true"
"models/common/modules/rmsnorm/rmsnorm_2d.py","src/tt_transformers/modules/rmsnorm/rmsnorm_2d.py","2079d7266b8027d1858b34195787302f11d65b4d","renamed","Mechanical move of reusable non-MoE module into the canonical package namespace. Phase 3 must remove or replace its TTTv1 from_model_args/Mode/model-config/RoPE bridge explicitly.","production_modules","true"
"models/common/modules/rope/rope_1d.py","src/tt_transformers/modules/rope/rope_1d.py","9384325d1876968081375229e6f13e66af385eeb","renamed","Mechanical move of reusable non-MoE module into the canonical package namespace. Phase 3 must remove or replace its TTTv1 from_model_args/Mode/model-config/RoPE bridge explicitly.","production_modules","true"
"models/common/modules/sampling/params.py","src/tt_transformers/modules/sampling/params.py","f120ff1973fba8a8a643a56a2e4a2da3dd6ce35b","renamed","Mechanical move of reusable non-MoE module into the canonical package namespace.","production_modules","false"
"models/common/modules/sampling/penalties_1d.py","src/tt_transformers/modules/sampling/penalties_1d.py","8d2e25560373d9f32305d2e0d6da68744b7bb285","renamed","Mechanical move of reusable non-MoE module into the canonical package namespace. Phase 3 must remove or replace its TTTv1 from_model_args/Mode/model-config/RoPE bridge explicitly.","production_modules","true"
"models/common/modules/sampling/sampling_1d.py","src/tt_transformers/modules/sampling/sampling_1d.py","6c4178d7a270d7fac6eeb26a81938afecc7ee903","renamed","Mechanical move of reusable non-MoE module into the canonical package namespace. Phase 3 must remove or replace its TTTv1 from_model_args/Mode/model-config/RoPE bridge explicitly.","production_modules","true"
"models/common/modules/sampling/sampling_state_1d.py","src/tt_transformers/modules/sampling/sampling_state_1d.py","cc9fc31d6045c2dc3973e8cdc6d318e36c320a48","renamed","Mechanical move of reusable non-MoE module into the canonical package namespace.","production_modules","false"
"models/common/modules/sampling/seed_manager_1d.py","src/tt_transformers/modules/sampling/seed_manager_1d.py","ce5002a859711e127bdd2d9ac9a8f4bc925ffa32","renamed","Mechanical move of reusable non-MoE module into the canonical package namespace.","production_modules","false"
"models/common/modules/tt_ccl.py","src/tt_transformers/modules/tt_ccl.py","6883e714a97d1badd3bb02f95ea33ef0f3cd002b","renamed","Mechanical move of reusable non-MoE module into the canonical package namespace.","production_modules","false"
"models/common/README.md","qualification/README.md","f5167e8faee535b5274ecf3b3fa8471cd17e9f57","renamed","Move documentation for retained validation helpers into the qualification area.","qualification_documentation","false"
"models/common/readiness_check/__init__.py","qualification/readiness/__init__.py","9bc5900beb4e8f60ebcc67605a88967ee510473a","renamed","Retain the TTTv2 readiness contract/tool under qualification and rewrite its old models.common namespace during extraction.","qualification_tool","true"
"models/common/readiness_check/autoregressive_prompt.txt","qualification/readiness/autoregressive_prompt.txt","1d24a4076fb5551a43fdad8d4ce502ca4050801d","renamed","Retain the readiness prompt/reference asset with the standalone qualification tools.","qualification_asset","false"
"models/common/readiness_check/check_degenerate_output.py","qualification/readiness/check_degenerate_output.py","e48bf14f4f5faff1141c2f0a4fe9cde989e90b16","renamed","Retain the TTTv2 readiness contract/tool under qualification and rewrite its old models.common namespace during extraction.","qualification_tool","true"
"models/common/readiness_check/contract.py","qualification/readiness/contract.py","f9ec9dc321abcf1474e5845bf63c1139b02082db","renamed","Retain the TTTv2 readiness contract/tool under qualification and rewrite its old models.common namespace during extraction.","qualification_tool","true"
"models/common/readiness_check/contract_vllm.py","qualification/readiness/contract_vllm.py","17532121d80665f4e761c0accf1804b47a9e24a0","renamed","Retain the TTTv2 readiness contract/tool under qualification and rewrite its old models.common namespace during extraction.","qualification_tool","true"
"models/common/readiness_check/generate.py","qualification/readiness/generate.py","645b6c947b04066a9c1f65671c0a0d18948c62c4","renamed","Retain the TTTv2 readiness contract/tool under qualification and rewrite its old models.common namespace during extraction.","qualification_tool","true"
"models/common/readiness_check/mesh_device.py","qualification/readiness/mesh_device.py","cd7b66bc550f71518884f1c45193a06704980d60","renamed","Retain the TTTv2 readiness contract/tool under qualification and rewrite its old models.common namespace during extraction.","qualification_tool","true"
"models/common/readiness_check/references/.gitignore","qualification/readiness/references/.gitignore","29426e6d5e0492a7ee277b31c22cf9dcae271fa1","renamed","Retain the readiness prompt/reference asset with the standalone qualification tools.","qualification_asset","false"
"models/common/readiness_check/run_autoregressive.py","qualification/readiness/run_autoregressive.py","ed00364cfde309bc72984fa943bb47e09e01bab6","renamed","Retain the TTTv2 readiness contract/tool under qualification and rewrite its old models.common namespace during extraction.","qualification_tool","true"
"models/common/readiness_check/run_prefill_check.py","qualification/readiness/run_prefill_check.py","c132ef13786dd7307acc9de632100f142ac9afea","renamed","Retain the TTTv2 readiness contract/tool under qualification and rewrite its old models.common namespace during extraction.","qualification_tool","true"
"models/common/readiness_check/run_teacher_forcing.py","qualification/readiness/run_teacher_forcing.py","e0461ec72b7b318ef51ebadb83e792a39ec4b4a8","renamed","Retain the TTTv2 readiness contract/tool under qualification and rewrite its old models.common namespace during extraction.","qualification_tool","true"
"models/common/readiness_check/run_vllm_server.py","qualification/readiness/run_vllm_server.py","854a62c6b4caedd64708da951c89c51af96d10d2","renamed","Retain the TTTv2 readiness contract/tool under qualification and rewrite its old models.common namespace during extraction.","qualification_tool","true"
"models/common/readiness_check/schema.py","qualification/readiness/schema.py","339308ea412b41bcee3ade389c0d07f1d2147d9e","renamed","Retain the TTTv2 readiness contract/tool under qualification and rewrite its old models.common namespace during extraction.","qualification_tool","true"
"models/common/readiness_check/teacher_forcing.py","qualification/readiness/teacher_forcing.py","8de088c6e2411310da9be9e63c1b4eec175b9639","renamed","Retain the TTTv2 readiness contract/tool under qualification and rewrite its old models.common namespace during extraction.","qualification_tool","true"
"models/common/readiness_check/test_check_degenerate_output.py","tests/qualification/readiness/test_check_degenerate_output.py","01498a9419c250656fa43294512b546c8779f7f0","renamed","Retain readiness-check characterization under the standalone qualification test suite.","test","false"
"models/common/readiness_check/test_generate.py","tests/qualification/readiness/test_generate.py","e7ae3c07d8abe34053bccff5c754c52fa5d396df","renamed","Retain readiness-check characterization under the standalone qualification test suite.","test","false"
"models/common/readiness_check/test_run_prefill_check.py","tests/qualification/readiness/test_run_prefill_check.py","55092b0db16dd156311339dc6eb350d127f4c130","renamed","Retain readiness-check characterization under the standalone qualification test suite.","test","false"
"models/common/readiness_check/test_run_teacher_forcing.py","tests/qualification/readiness/test_run_teacher_forcing.py","5bfa8732775c11376cd8ed883e5250a0ebd888af","renamed","Retain readiness-check characterization under the standalone qualification test suite.","test","false"
"models/common/readiness_check/test_run_vllm_server.py","tests/qualification/readiness/test_run_vllm_server.py","c3c382f4b9acb2998b37184a85ab16e083e79aac","renamed","Retain readiness-check characterization under the standalone qualification test suite.","test","false"
"models/common/readiness_check/test_schema.py","tests/qualification/readiness/test_schema.py","acada7854c4a4107b6c7241935c62db565045cab","renamed","Retain readiness-check characterization under the standalone qualification test suite.","test","false"
"models/common/readiness_check/vllm_prompts.txt","qualification/readiness/vllm_prompts.txt","b95c9244dec7f2a9c9ce7c67a3590b023c7f4cf6","renamed","Retain the readiness prompt/reference asset with the standalone qualification tools.","qualification_asset","false"
"models/common/sampling/__init__.py","src/tt_transformers/sampling/__init__.py","39a917fa491b8f6a662a6dc6485b3f6bb9d5051a","replaced","Replace the TTTv1 lazy-compatibility aggregate exports with standalone public exports that resolve one canonical SamplingParams.","production_sampling","true"
"models/common/sampling/_utils.py","src/tt_transformers/sampling/_utils.py","2acc7a26f615118c8aa2f9375f02ecd4643d4461","renamed","Mechanical move of sampling support into the standalone sampling package.","production_sampling","false"
"models/common/sampling/generator.py","src/tt_transformers/sampling/generator.py","8ced3dee267b629cb777e72ff95869fd86e2efc4","split","Extract SamplingGenerator and seed behavior; intentionally discard this file's duplicate SamplingParams because the separately inventoried models/common/sampling/sampling_params.py is canonical at src/tt_transformers/sampling/sampling_params.py.","production_sampling","true"
"models/common/sampling/README.md","src/tt_transformers/sampling/README.md","2f4fbc45a16324817ac8e8bd5a7213bb17c9cb46","renamed","Move sampling documentation with the package and rewrite old namespace examples.","production_documentation","true"
"models/common/sampling/sampling_params.py","src/tt_transformers/sampling/sampling_params.py","772d8aae382dd3e0b673f85e4d1e5ef0d90fb55a","renamed","Mechanical move of sampling support into the standalone sampling package.","production_sampling","false"
"models/common/sampling/tt_log_probs.py","src/tt_transformers/sampling/tt_log_probs.py","9e71381cbd8318460a1e0a3494540e41d37a5609","renamed","Mechanical move of sampling support into the standalone sampling package.","production_sampling","false"
"models/common/sampling/tt_penalties.py","src/tt_transformers/sampling/tt_penalties.py","b5398e2816286fc89f83550a91ba72e20e4f0f5a","renamed","Mechanical move of sampling support into the standalone sampling package.","production_sampling","false"
"models/common/sampling/tt_sampling.py","src/tt_transformers/sampling/tt_sampling.py","b75700fef5619d893bf7ea61a15c5d651f3b188b","renamed","Mechanical move of sampling support into the standalone sampling package.","production_sampling","false"
"models/common/sampling/vocab_padding.py","src/tt_transformers/sampling/vocab_padding.py","cffe2c2d3f598cf8ce94748587cba402b2bc36ac","renamed","Mechanical move of sampling support into the standalone sampling package.","production_sampling","false"
"models/common/tensor_utils.py","src/tt_transformers/tensor_utils.py","382e92e35d38fb80d60b80e2cd9206538b8fe417","renamed","Internalize the narrow tensor shape, padding, and mesh-mapper helpers required by TTTv2.","production_support","false"
"models/common/tests/conftest.py","tests/conftest.py","40ddbac9a91e704e684fbece8cc9becc017d50ed","renamed","Move TTTv2-owned mesh and device-lock fixtures into the standalone test root.","test_fixture","true"
"models/common/tests/demos/cleanup_utils.py","src/tt_transformers/device_utils.py;tests/integration/cleanup_utils.py","80df955f818ab054d69d9e003d52665f0dcb369d","split","Production demos currently import a test helper; split narrow lifecycle cleanup into package-owned device utilities while retaining test-only assertions.","boundary_support","true"
"models/common/tests/demos/deepseek_r1_distill_qwen_14b/__init__.py","examples/deepseek_r1_distill_qwen_14b/__init__.py","e13459ada2877a67fad216d55a31379cb8db5e78","renamed","Retain the example package marker with the model example.","example_support","false"
"models/common/tests/demos/deepseek_r1_distill_qwen_14b/demo.py","examples/deepseek_r1_distill_qwen_14b/demo.py;tests/hardware/models/deepseek_r1_distill_qwen_14b/test_demo.py","e290555fc59afd3684de4275ccdeea728fac8c7f","split","Split the current pytest-driven demo into a runnable example and its accuracy/performance hardware gates without changing test intent.","test_hybrid_demo","true"
"models/common/tests/demos/deepseek_r1_distill_qwen_14b/generate_book_refpt.py","qualification/tools/deepseek_r1_distill_qwen_14b/generate_book_refpt.py","9f3c5903a11e8b7da5359d41742f2c70dc2766d7","renamed","Reference-output generation is a qualification tool rather than installed model code.","qualification_tool","false"
"models/common/tests/demos/llama3_8b/demo_utils.py","examples/llama3_8b/demo_utils.py;tests/models/llama3_8b/demo_utils.py","6590bd283b820469b2b1f02065c52fe7309700d2","split","Split helpers used by both the runnable Llama 3 8B demo and model contract tests so production example code does not import tests.","boundary_support","true"
"models/common/tests/demos/llama3_8b/demo.py","examples/llama3_8b/demo.py;tests/hardware/models/llama3_8b/test_demo.py","5d0ff9235b1a965452afb5115fd374c9dcb48711","split","Split the current pytest-driven demo into a runnable example and its accuracy/performance hardware gates without changing test intent.","test_hybrid_demo","true"
"models/common/tests/demos/llama3_8b/reference_outputs/Llama-3.1-8B-Instruct.refpt","tests/assets/reference_outputs/llama3_8b/Llama-3.1-8B-Instruct.refpt","b5ee1619faa9824ed607befe5aff486046c8d8c7","split","Retain the demo-relative committed reference in the runnable example and hardware/model test evidence.","qualification_asset","false"
"models/common/tests/demos/llama3_8b/sample_prompts/input_data_questions_prefill_128.json","examples/assets/sample_prompts/input_data_questions_prefill_128.json","a18cf6f4622f46dbafbbcfaee0a5a25d30a4292d","split","Retain the demo-relative prompt fixture in the runnable example and hardware/model test evidence.","qualification_asset","false"
"models/common/tests/demos/llama32_1b/__init__.py","examples/llama32_1b/__init__.py","3fb3dc325bc3a65cd541a59c08df3b2b437d6724","renamed","Retain the example package marker with the model example.","example_support","false"
"models/common/tests/demos/llama32_1b/demo.py","examples/llama32_1b/demo.py;tests/hardware/models/llama32_1b/test_demo.py","1b03e64cd311e252abd09e72e6a2a3418182e0a8","split","Split the current pytest-driven demo into a runnable example and its accuracy/performance hardware gates without changing test intent.","test_hybrid_demo","true"
"models/common/tests/demos/llama32_3b/__init__.py","examples/llama32_3b/__init__.py","3fb3dc325bc3a65cd541a59c08df3b2b437d6724","renamed","Retain the example package marker with the model example.","example_support","false"
"models/common/tests/demos/llama32_3b/demo.py","examples/llama32_3b/demo.py;tests/hardware/models/llama32_3b/test_demo.py","4d05b6998e2f7ec6c6a2ed1f8cea9b862dddc325","split","Split the current pytest-driven demo into a runnable example and its accuracy/performance hardware gates without changing test intent.","test_hybrid_demo","true"
"models/common/tests/demos/llama33_70b/__init__.py","examples/llama33_70b/__init__.py","3fb3dc325bc3a65cd541a59c08df3b2b437d6724","renamed","Retain the example package marker with the model example.","example_support","false"
"models/common/tests/demos/llama33_70b/demo.py","examples/llama33_70b/demo.py;tests/hardware/models/llama33_70b/test_demo.py","cf019a10969bc523695508c4a02833e0dc1b6d46","split","Split the current pytest-driven demo into a runnable example and its accuracy/performance hardware gates without changing test intent.","test_hybrid_demo","true"
"models/common/tests/demos/mistral_7b/demo.py","examples/mistral_7b/demo.py;tests/hardware/models/mistral_7b/test_demo.py","ce14cff6576a7761f47e6f02bc3b8111c9403e0f","split","Split the current pytest-driven demo into a runnable example and its accuracy/performance hardware gates without changing test intent.","test_hybrid_demo","true"
"models/common/tests/demos/phi4/__init__.py","examples/phi4/__init__.py","e13459ada2877a67fad216d55a31379cb8db5e78","renamed","Retain the example package marker with the model example.","example_support","false"
"models/common/tests/demos/phi4/demo.py","examples/phi4/demo.py;tests/hardware/models/phi4/test_demo.py","684edcb5d70ec3dfce929521ef16e1c465c27a81","split","Split the current pytest-driven demo into a runnable example and its accuracy/performance hardware gates without changing test intent.","test_hybrid_demo","true"
"models/common/tests/demos/qwen2_7b/__init__.py","examples/qwen2_7b/__init__.py","3fb3dc325bc3a65cd541a59c08df3b2b437d6724","renamed","Retain the example package marker with the model example.","example_support","false"
"models/common/tests/demos/qwen2_7b/demo.py","examples/qwen2_7b/demo.py;tests/hardware/models/qwen2_7b/test_demo.py","cd9c3a2e81149517bed752b979d8336e36accf1a","split","Split the current pytest-driven demo into a runnable example and its accuracy/performance hardware gates without changing test intent.","test_hybrid_demo","true"
"models/common/tests/demos/qwen2_7b/generate_controlled_refpt.py","qualification/tools/qwen2_7b/generate_controlled_refpt.py","8ea9c75a6ea2b0bae57377f49445a55c46273214","renamed","Reference-output generation is a qualification tool rather than installed model code.","qualification_tool","false"
"models/common/tests/demos/qwen25_72b/demo.py","examples/qwen25_72b/demo.py;tests/hardware/models/qwen25_72b/test_demo.py","cdd379606cb406faa96e61512d7e2784ae608d0e","split","Split the current pytest-driven demo into a runnable example and its accuracy/performance hardware gates without changing test intent.","test_hybrid_demo","true"
"models/common/tests/demos/qwen25_72b/generate_controlled_refpt.py","qualification/tools/qwen25_72b/generate_controlled_refpt.py","7ed7f5b022192233ea8bd5008e56ce4b97d4902c","renamed","Reference-output generation is a qualification tool rather than installed model code.","qualification_tool","false"
"models/common/tests/demos/qwen25_7b/demo.py","examples/qwen25_7b/demo.py;tests/hardware/models/qwen25_7b/test_demo.py","65debda1048019b053776818341b5aabd081b115","split","Split the current pytest-driven demo into a runnable example and its accuracy/performance hardware gates without changing test intent.","test_hybrid_demo","true"
"models/common/tests/demos/qwen25_coder_32b/demo.py","examples/qwen25_coder_32b/demo.py;tests/hardware/models/qwen25_coder_32b/test_demo.py","714715c4774bd6ea48c1eec39684d4f1b34be3a5","split","Split the current pytest-driven demo into a runnable example and its accuracy/performance hardware gates without changing test intent.","test_hybrid_demo","true"
"models/common/tests/demos/qwen3_32b/demo.py","examples/qwen3_32b/demo.py;tests/hardware/models/qwen3_32b/test_demo.py","725e85f512141ceb4f7144333a0c6b1589daf2d8","split","Split the current pytest-driven demo into a runnable example and its accuracy/performance hardware gates without changing test intent.","test_hybrid_demo","true"
"models/common/tests/demos/run_helpers.py","src/tt_transformers/mesh_utils.py;tests/integration/run_helpers.py","6f346e4df73e79fd4fe30b91e4bd1b6c1a87c201","split","Production demos currently import a broad test helper; split neutral page-table/mesh logic from test and benchmark drivers.","boundary_support","true"
"models/common/tests/demos/test_cleanup_utils.py","tests/integration/test_cleanup_utils.py","676255a5c5411e0fba41af0471526bbf27d5f412","renamed","Move shared demo-helper characterization into integration tests.","test","false"
"models/common/tests/demos/test_run_helpers.py","tests/integration/test_run_helpers.py","e23b96cfc096c956dc7e25f7ac2613a7321ed7ad","renamed","Move shared demo-helper characterization into integration tests.","test","false"
"models/common/tests/host/test_metrics_pytorch_only.py","tests/host/test_metrics_pytorch_only.py","65188f86234e5b1007ed2ef9a43fdc2575420773","renamed","Retain host-only characterization in an explicit host test subtree.","test","false"
"models/common/tests/llm_runtime/test_config.py","tests/llm_runtime/test_config.py","37bd1af92fa51d0708b51dd04185e34dea86af75","renamed","Mechanical move of runtime characterization tests.","test","false"
"models/common/tests/llm_runtime/test_decode_runtime.py","tests/llm_runtime/test_decode_runtime.py","00bac5212e2b1a195f71df3628a331ab1e238a56","renamed","Mechanical move of runtime characterization tests.","test","false"
"models/common/tests/llm_runtime/test_execution.py","tests/llm_runtime/test_execution.py","fdcb3716df7b6cfc11c999a98da28fa4aba24c03","renamed","Mechanical move of runtime characterization tests.","test","false"
"models/common/tests/llm_runtime/test_executor_integration.py","tests/llm_runtime/test_executor_integration.py","48d7df4da2f2f3746fc1804a0963f7ad014c2016","renamed","Mechanical move of runtime characterization tests.","test","false"
"models/common/tests/llm_runtime/test_lane_group.py","tests/llm_runtime/test_lane_group.py","2368ea827fddec4f49bea3fc45649c87635117b5","renamed","Mechanical move of runtime characterization tests.","test","false"
"models/common/tests/llm_runtime/test_llama3_8b_integration.py","tests/llm_runtime/test_llama3_8b_integration.py","2e78870a4595dc4a4ca9861868ce0fbaf54116e5","renamed","Mechanical move of runtime characterization tests.","test","false"
"models/common/tests/llm_runtime/test_llama3_8b_model_contract.py","tests/llm_runtime/test_llama3_8b_model_contract.py","afd39a8eeb2d73eba308572ba2e9b9cd010e9ff3","renamed","Mechanical move of runtime characterization tests.","test","false"
"models/common/tests/llm_runtime/test_model_contract.py","tests/llm_runtime/test_model_contract.py","7f6bb9ff8f0dac57c7bfaa3c454186f30642d5ea","renamed","Mechanical move of runtime characterization tests.","test","false"
"models/common/tests/llm_runtime/test_model_executor.py","tests/llm_runtime/test_model_executor.py","ca1c1586e7ef67341f0bec8b39d29e53143bdd09","renamed","Mechanical move of runtime characterization tests.","test","false"
"models/common/tests/llm_runtime/test_output_reader.py","tests/llm_runtime/test_output_reader.py","93c3b5262fda648f426d840560f3555902e7822a","renamed","Mechanical move of runtime characterization tests.","test","false"
"models/common/tests/llm_runtime/test_paged_kv_cache.py","tests/llm_runtime/test_paged_kv_cache.py","124c81bd300b957f2ae9e751458d7c4a470b367d","renamed","Mechanical move of runtime characterization tests.","test","false"
"models/common/tests/llm_runtime/test_prefill_inputs.py","tests/llm_runtime/test_prefill_inputs.py","76685155eb77eec2134dcbcaba707fa7394867f1","renamed","Mechanical move of runtime characterization tests.","test","false"
"models/common/tests/llm_runtime/test_prefill_runtime.py","tests/llm_runtime/test_prefill_runtime.py","ab4bc65402a9dae656cbacbf44ab34e0f3bdeea8","renamed","Mechanical move of runtime characterization tests.","test","false"
"models/common/tests/llm_runtime/test_program_compiler.py","tests/llm_runtime/test_program_compiler.py","0913e00ea1221ce3e01e542ea61ddc62adc9a24b","renamed","Mechanical move of runtime characterization tests.","test","false"
